_id,Nr_Boczny,Nr_Rej,Brygada,Nazwa_Linii,Ostatnia_Pozycja_Szerokosc,Ostatnia_Pozycja_Dlugosc,Data_Aktualizacji
1,0,None,None,None,51.1242599487305,17.041259765625,2024-12-04 07:34:50.567000
2,1,None,None,None,53.145753,18.004478,2024-06-03 14:16:59.337000
3,-1,None,None,None,0.0,0.0,2024-11-05 07:35:17.623000
4,1900,None,12412,,51.1153717041016,16.9583396911621,2024-12-09 12:04:53.730000
5,2206,None,01410,14,51.1347923278809,17.0089435577393,2024-12-09 17:08:05.583000
6,2208,None,,,51.124698638916,17.038293838501,2024-12-08 12:58:56.583000
7,2212,None,,,51.1244201660156,17.0411739349365,2024-12-08 12:58:44.540000
8,2218,None,01312,13,51.1153335571289,16.9475383758545,2024-12-09 17:08:11.810000
9,2228,None,02010,20,51.0865936279297,17.0115394592285,2024-12-09 17:08:16.730000
10,2237,None,01150,78,51.1023712158203,17.0368061065674,2024-12-09 17:08:14.703000
11,2238,None,None,None,51.1238594055176,17.0406036376953,2023-04-30 02:21:09.067000
12,2239,None,01601,16,51.0835838317871,17.0611839294434,2024-12-09 17:08:11.633000
13,2240,None,01014,2,51.1115493774414,17.0592823028564,2024-12-09 17:08:05.947000
14,2242,None,01151,11,51.101146697998,17.0080471038818,2024-12-09 17:08:16.523000
15,2252,None,01001,2,51.0824356079102,17.009485244751,2024-12-09 17:08:04.003000
16,2258,None,,,51.1242294311523,17.040885925293,2024-12-09 17:08:05.550000
17,2260,None,,,51.124813079834,17.0412940979004,2024-12-08 12:58:31.617000
18,2263,None,,,51.1244125366211,17.0411624908447,2024-12-08 12:58:37.520000
19,2264,None,01041,10,51.113639831543,17.0502796173096,2024-12-09 17:08:16.863000
20,2266,None,01504,15,51.123664855957,17.0298328399658,2024-12-09 17:08:16.537000
21,2268,None,,,51.1241416931152,17.0404644012451,2024-10-30 19:28:55.603000
22,2272,None,,,51.1245002746582,17.0408172607422,2024-12-09 17:07:46.780000
23,2274,None,,,51.1245079040527,17.0408058166504,2024-12-09 17:07:23.913000
24,2276,None,,,51.1250190734863,17.0409450531006,2024-12-09 17:07:25.540000
25,2278,None,,,51.1254272460938,17.0414524078369,2024-12-08 12:58:18.593000
26,2286,None,,,51.1237869262695,17.0401954650879,2023-08-13 03:59:13.700000
27,2288,None,00621,78,51.0926933288574,17.0390071868896,2024-12-09 17:08:14.680000
28,2290,None,00421,4,51.0948791503906,16.9816989898682,2024-12-09 17:08:08.870000
29,2298,None,,,51.1238861083984,17.0407276153564,2024-11-24 12:04:28.777000
30,2304,None,01144,6,51.0746002197266,17.0071430206299,2024-12-09 17:07:41.837000
31,2306,None,00701,7,51.0838661193848,17.0103607177734,2024-12-09 17:08:16.583000
32,2308,None,,,51.125129699707,17.0408515930176,2024-12-08 12:58:31.577000
33,2310,None,00301,3,51.1401214599609,16.9181842803955,2024-12-09 17:08:05.673000
34,2312,None,00504,5,51.1071281433105,17.0437812805176,2024-12-09 17:08:11.677000
35,2314,None,01710,,51.1241149902344,17.0409889221191,2024-12-09 17:08:03.777000
36,2316,None,,,51.1242408752441,17.0405292510986,2022-06-23 21:32:15.773000
37,2320,None,,,51.1254692077637,17.0416641235352,2024-12-08 12:58:25.587000
38,2322,None,,,51.1244735717773,17.0404891967773,2024-12-08 12:58:25.523000
39,2324,None,01301,,51.1196899414062,16.9528961181641,2024-12-09 17:08:16.697000
40,2329,None,00208,6,51.1136589050293,17.0360450744629,2024-12-09 17:08:16.613000
41,2334,None,01706,12,51.1139183044434,17.1032028198242,2024-12-09 17:08:16.913000
42,2338,None,,,51.1254119873047,17.0409164428711,2024-12-08 12:59:02.660000
43,2342,None,01201,15,51.0875053405762,17.0275115966797,2024-12-09 17:08:11.787000
44,2344,None,00L03,,51.1247482299805,17.0402240753174,2024-12-09 17:07:49.827000
45,2347,None,,,51.1264114379883,16.9833221435547,2024-10-19 18:26:13.763000
46,2350,None,00423,78,51.1087799072266,17.0678863525391,2024-12-09 17:08:03.557000
47,2352,None,00429,11,51.1323204040527,17.0660991668701,2024-12-09 17:08:11.733000
48,2358,None,,,51.1248016357422,17.0415191650391,2024-12-08 12:58:18.573000
49,2364,None,00427,11,51.0965423583984,16.9877490997314,2024-12-09 17:07:57.533000
50,2366,None,00625,6,51.1135406494141,17.0321025848389,2024-12-09 17:08:08.590000
51,2380,None,,,51.1238784790039,17.0406932830811,2022-11-22 14:39:33.647000
52,2382,None,00443,78,51.0831413269043,17.0548133850098,2024-12-09 17:08:16.597000
53,2386,None,00620,78,51.0849533081055,17.0485496520996,2024-12-09 17:08:11.577000
54,2394,None,,,51.1241264343262,17.0409317016602,2024-12-08 12:58:44.523000
55,2400,None,01209,7,51.1443634033203,17.0311698913574,2024-12-09 17:08:16.947000
56,2401,None,,,51.1244010925293,17.0408744812012,2023-01-03 06:47:42.710000
57,2408,None,None,None,51.1239852905273,17.0411243438721,2024-07-25 13:25:21.823000
58,2416,None,,,51.1247482299805,17.0380859375,2024-12-08 12:58:37.540000
59,2420,None,,,51.0782051086426,17.0069408416748,2024-12-09 17:07:23.747000
60,2426,None,,,51.1253204345703,17.0406494140625,2024-12-08 12:58:44.560000
61,2430,None,00902,9,51.0727462768555,17.0144462585449,2024-12-09 17:08:16.767000
62,2434,None,,,51.1243896484375,17.0404605865479,2024-12-08 12:58:37.560000
63,2442,None,,999,51.1247634887695,17.0414657592773,2024-12-09 17:08:16.753000
64,2446,None,01611,16,51.1227416992188,17.0506858825684,2024-12-09 17:08:08.600000
65,2448,None,00000,,51.1241188049316,17.0404586791992,2024-12-09 17:07:44.793000
66,2450,None,01609,16,51.1502571105957,17.0287704467773,2024-12-09 17:08:14.750000
67,2460,None,01008,10,51.1211166381836,16.9942741394043,2024-12-09 17:08:05.590000
68,2464,None,,,51.0782127380371,17.0069065093994,2024-12-08 12:58:44.570000
69,2468,None,623,78,51.1087493896484,17.0387516021729,2024-12-09 17:08:14.797000
70,2472,None,00308,3,51.1256294250488,16.9829139709473,2024-12-09 17:08:16.783000
71,2474,None,,,51.1246871948242,17.0402355194092,2024-12-08 12:58:25.617000
72,2476,None,00440,4,51.1001777648926,17.0452575683594,2024-12-09 17:08:16.530000
73,2478,None,01608,16,51.0785484313965,17.0650005340576,2024-12-09 17:08:08.967000
74,2480,None,,,51.1252937316895,17.0415363311768,2024-12-08 12:58:44.517000
75,2482,None,00305,3,51.0773048400879,17.0838871002197,2024-12-09 17:08:16.703000
76,2484,None,00418,10,51.1240615844727,16.9871273040771,2024-12-09 17:08:05.953000
77,2486,None,,,51.1252326965332,17.0417652130127,2024-12-09 17:07:41.577000
78,2488,None,,,51.1242485046387,17.0412673950195,2024-12-08 12:58:31.543000
79,2490,None,,,51.0786056518555,17.0067882537842,2024-10-01 09:35:25.577000
80,2498,None,,,51.125301361084,17.0415592193604,2024-12-08 12:58:37.533000
81,2504,None,None,None,51.1246528625488,17.0413360595703,2023-02-23 06:54:57.577000
82,2510,None,02207,22,51.09375,17.0427284240723,2024-12-09 17:08:08.687000
83,2522,None,02210,16,51.0780715942383,17.0638008117676,2024-12-09 17:08:14.837000
84,2530,None,,,51.1242599487305,17.0408725738525,2024-02-05 08:06:51.567000
85,2536,None,00709,17,51.0935478210449,17.0204772949219,2024-12-09 17:08:16.530000
86,2544,None,02203,16,51.1175918579102,17.040412902832,2024-12-09 17:08:05.947000
87,2550,None,,,51.1244888305664,17.040807723999,2024-12-06 18:00:08.573000
88,2556,None,,,51.125301361084,17.0405120849609,2024-12-08 12:58:25.527000
89,2558,None,,,51.1244354248047,17.0410041809082,2024-12-06 08:06:26.737000
90,2564,None,01206,12,51.1219215393066,16.9924182891846,2024-12-09 17:08:14.837000
91,2601,None,0,,51.0883979797363,17.0295448303223,2023-12-18 09:54:02.333000
92,2602,None,,,51.1254615783691,17.0411529541016,2024-12-08 12:58:50.520000
93,2604,None,01709,17,51.0669822692871,16.9952507019043,2024-12-09 17:08:03.753000
94,2606,,None,5,51.099748,17.001626,2024-12-09 17:08:07.167000
95,2608,None,01401,14,51.109733581543,17.0218677520752,2024-12-09 17:08:08.593000
96,2610,None,,,51.1254005432129,17.0408477783203,2024-12-08 12:58:37.513000
97,2612,None,00206,,51.1243591308594,17.041130065918,2024-12-09 17:08:14.833000
98,2701,None,01705,7,51.0685081481934,17.0034484863281,2024-12-09 17:08:16.823000
99,2702,None,00419,4,51.102222442627,17.1024055480957,2024-12-09 17:08:16.887000
100,2703,None,00629,,51.1253318786621,17.0413875579834,2024-12-09 17:07:25.777000
101,2704,None,00508,5,51.1004028320312,17.0339775085449,2024-12-09 17:08:11.813000
102,2705,None,00905,15,51.1469383239746,17.0303649902344,2024-12-09 17:08:05.843000
103,2706,None,01607,16,51.1171340942383,17.0332355499268,2024-12-09 17:08:05.780000
104,2707,None,00314,3,51.1328544616699,16.9572486877441,2024-12-09 17:08:14.893000
105,2708,None,00622,10,51.1374130249023,16.9396495819092,2024-12-09 17:08:14.560000
106,2709,None,00430,11,51.1117477416992,17.0394325256348,2024-12-09 17:08:16.540000
107,2710,None,01505,15,51.1043128967285,17.0224018096924,2024-12-09 17:08:16.943000
108,2711,None,,,51.1247291564941,17.0382862091064,2024-12-09 17:07:57.917000
109,2712,None,00602,6,51.0949668884277,17.0221061706543,2024-12-09 17:08:05.897000
110,2713,None,01007,10,51.1079025268555,17.0300254821777,2024-12-09 17:08:11.637000
111,2714,None,01609,16,51.0977325439453,17.0429210662842,2024-11-22 17:57:03.557000
112,2715,None,00626,78,51.1081809997559,17.0700302124023,2024-12-09 17:08:03.810000
113,2716,None,00310,5,51.0895080566406,16.9768142700195,2024-12-09 17:08:16.950000
114,2717,None,,,51.0791015625,17.0040607452393,2024-11-04 14:47:48.587000
115,2718,None,07835,11,51.1051254272461,17.0369491577148,2024-12-09 17:08:14.570000
116,2719,None,00426,4,51.1010551452637,17.0074424743652,2024-12-09 17:08:16.730000
117,2720,None,07834,4,51.0985336303711,16.9960289001465,2024-12-09 17:08:11.737000
118,2721,None,02005,20,51.1425170898438,16.9001312255859,2024-12-09 17:08:08.977000
119,2722,None,01701,22,51.0849876403809,17.0484066009521,2024-12-09 17:08:11.760000
120,2723,None,00601,,51.079174041748,17.0040435791016,2024-12-09 17:07:46.677000
121,2724,None,01604,22,51.115421295166,17.0017185211182,2024-12-09 17:08:08.927000
122,2725,None,,,51.0791282653809,17.0043640136719,2024-12-09 17:07:20.680000
123,2726,None,00710,17,51.1069450378418,17.0384731292725,2024-12-09 17:07:01.890000
124,2801,None,00207,10,51.1274337768555,16.978551864624,2024-12-08 12:59:02.610000
125,2802,None,00442,4,51.1038055419922,17.0911140441895,2024-12-09 17:08:16.577000
126,2803,None,00307,3,51.1112632751465,17.022928237915,2024-12-09 17:08:05.543000
127,2804,None,12,12,51.1134147644043,17.0669479370117,2024-12-08 12:59:02.617000
128,2805,None,,,51.0874137878418,17.0290660858154,2024-12-08 12:58:12.557000
129,2806,None,00202,3,51.084285736084,17.0732593536377,2024-12-09 17:08:03.740000
130,2807,None,01701,,51.1142883300781,17.1039237976074,2024-12-08 12:58:31.523000
131,2808,None,,,51.0881729125977,17.0289268493652,2024-12-07 18:36:18.520000
132,2809,None,00402,78,51.1197242736816,17.0567455291748,2024-12-08 12:58:56.517000
133,2810,None,00308,3,51.1431274414062,16.8957080841064,2024-12-08 12:59:02.590000
134,2811,None,,,51.0881042480469,17.0286903381348,2024-12-08 12:59:02.683000
135,2812,None,01206,12,51.0883483886719,17.0296459197998,2024-12-07 07:05:42.753000
136,2813,None,01603,,51.0885734558105,17.0295333862305,2024-12-08 12:59:02.540000
137,2814,None,00411,4,51.0903968811035,16.9767913818359,2024-12-08 12:58:56.530000
138,2815,None,01305,13,51.1154518127441,17.0745258331299,2024-12-09 17:08:14.793000
139,2816,None,00404,4,51.0974349975586,16.9915313720703,2024-12-08 12:58:31.617000
140,2817,None,01703,7,51.1040267944336,17.0305290222168,2024-12-09 17:08:16.830000
141,2818,None,00707,7,51.0837821960449,17.0103626251221,2024-12-09 17:08:16.900000
142,2819,None,00309,,51.0883674621582,17.0290508270264,2024-12-09 17:07:20.720000
143,2820,None,01703,17,51.0660057067871,16.9866275787354,2024-12-08 12:59:31.540000
144,2821,None,02312,23,51.1103401184082,16.9556999206543,2024-12-09 17:08:08.617000
145,2822,None,00210,2,51.1080284118652,17.0469150543213,2024-12-09 17:08:08.543000
146,2901,None,,,51.0787200927734,17.0054359436035,2023-09-26 19:08:35.397000
147,2902,None,L01,L,51.0993003845215,17.0396842956543,2024-12-09 17:08:14.907000
148,2903,None,None,None,51.0880928039551,17.0288047790527,2024-11-27 09:04:39.827000
149,2904,None,01602,16,51.1352462768555,17.0364265441895,2024-12-09 17:08:14.743000
150,2905,None,02001,20,51.0841445922852,16.9722785949707,2024-12-09 17:08:14.930000
151,2906,None,01009,4,51.1104202270508,17.0564117431641,2024-12-09 17:08:11.707000
152,2907,None,00438,6,51.1265258789062,17.0484256744385,2024-12-09 17:08:14.640000
153,2908,None,00909,9,51.0779266357422,17.0193271636963,2024-12-09 17:08:14.607000
154,2909,None,00420,4,51.102611541748,17.0251922607422,2024-12-09 17:08:14.567000
155,2910,None,,,51.0881080627441,17.0293502807617,2024-06-21 12:13:44.313000
156,2911,None,02202,22,51.1267395019531,16.9802055358887,2024-12-09 17:08:11.863000
157,2912,None,02206,22,51.1078491210938,17.0215396881104,2024-12-09 17:08:16.747000
158,2913,None,00908,9,51.0973052978516,17.03271484375,2024-12-09 17:08:16.787000
159,2914,None,00313,3,51.1072654724121,17.033203125,2024-12-09 17:08:11.737000
160,2915,None,01606,22,51.0785865783691,17.0640258789062,2024-12-09 17:08:08.680000
161,2916,None,01010,4,51.0841178894043,16.9720859527588,2024-12-09 17:08:11.680000
162,2917,None,01507,15,51.0721473693848,17.0129070281982,2024-12-09 17:08:11.787000
163,2918,None,,,51.0885810852051,17.0293312072754,2024-12-09 17:07:41.793000
164,2919,None,02211,16,51.1250610351562,17.0358085632324,2024-12-09 17:08:14.880000
165,2920,None,01605,22,51.1341590881348,16.9545459747314,2024-12-09 17:08:08.620000
166,2921,None,None,None,51.0880546569824,17.029468536377,2024-12-06 12:03:14.803000
167,2922,None,,,51.0884437561035,17.0293102264404,2024-11-29 11:46:19.703000
168,2923,None,01304,13,51.1073608398438,17.0421524047852,2024-12-09 17:08:08.723000
169,2924,None,02201,22,51.1364250183105,16.9486274719238,2024-12-09 17:08:03.817000
170,2925,None,01502,15,51.1218719482422,17.0307025909424,2024-12-09 17:08:16.897000
171,2926,None,,,51.0877914428711,17.0292453765869,2024-10-30 04:42:29.870000
172,2927,None,00202,,51.0880928039551,17.02952003479,2024-11-28 21:24:46.713000
173,2928,None,01510,15,51.1070442199707,17.0214538574219,2024-12-09 17:08:14.890000
174,2929,None,02204,16,51.116512298584,17.0611667633057,2024-12-09 17:08:16.767000
175,2930,None,00910,9,51.1157684326172,17.0786933898926,2024-12-09 17:08:14.747000
176,2931,None,02205,16,51.1197128295898,17.0567970275879,2024-12-09 16:59:26.580000
177,2932,None,07836,10,51.1138648986816,17.051097869873,2024-12-09 17:08:05.913000
178,2933,None,00706,17,51.1172142028809,17.0444755554199,2024-12-09 17:08:14.813000
179,2934,None,00415,11,51.1323280334473,17.0660037994385,2024-12-09 17:08:03.587000
180,2935,None,00101,3,51.0880584716797,17.0286617279053,2024-10-25 10:35:01.783000
181,2936,None,,,51.0884704589844,17.0296325683594,2024-12-09 17:08:03.603000
182,2937,None,,,51.0885162353516,17.0296401977539,2024-09-19 08:38:43.743000
183,2938,None,01310,13,51.1119346618652,17.0004768371582,2024-12-09 17:08:16.773000
184,2939,None,00904,9,51.1170921325684,17.0875911712646,2024-12-09 17:08:16.873000
185,2940,None,,,51.0881538391113,17.0294628143311,2023-10-29 01:43:46.370000
186,3001,None,,,51.0787048339844,17.0034923553467,2024-04-03 15:05:54.607000
187,3002,None,,,51.0787963867188,17.0056667327881,2024-12-06 19:02:08.627000
188,3003,None,02015,20,51.0904769897461,16.9926242828369,2024-12-09 17:08:05.830000
189,3004,None,00203,10,51.1014595031738,17.1098041534424,2024-12-09 17:08:08.903000
190,3005,None,02013,20,51.1380348205566,16.9348278045654,2024-12-09 17:08:08.817000
191,3006,None,00306,10,51.1044883728027,17.0850391387939,2024-12-09 17:08:11.750000
192,3007,None,02014,20,51.0905914306641,16.9769248962402,2024-12-09 17:08:16.703000
193,3008,None,01011,20,51.1446075439453,16.8717670440674,2024-12-09 17:08:08.763000
194,3009,None,,,51.0786056518555,17.0067958831787,2024-12-09 12:09:25.627000
195,3010,None,02003,20,51.1149940490723,17.0024471282959,2024-12-09 17:08:14.533000
196,3011,None,00510,5,51.0821189880371,17.076847076416,2024-12-09 17:08:14.590000
197,3012,None,01012,20,51.0936393737793,17.0204963684082,2023-12-28 09:24:21.240000
198,3013,None,02008,20,51.1064949035645,17.025218963623,2024-12-09 17:08:05.977000
199,3014,None,00501,3,51.0901985168457,17.0645446777344,2024-12-09 17:08:11.773000
200,3015,None,,,51.0793609619141,17.0039958953857,2024-12-09 17:08:11.733000
201,3016,None,,,7158.27880859375,7158.27880859375,2024-07-30 08:13:47.587000
202,3017,None,02002,20,51.1040077209473,17.0305728912354,2024-12-09 17:08:11.713000
203,3101,None,01801,21,51.1435317993164,16.9502716064453,2024-12-09 17:08:05.543000
204,3102,None,02118,18,51.099723815918,17.035436630249,2024-12-09 17:08:11.533000
205,3103,None,01813,21,51.1255264282227,16.9830951690674,2024-12-08 12:59:02.517000
206,3104,None,02102,21,51.1255149841309,16.9830379486084,2024-12-09 17:08:16.523000
207,3106,None,,,51.0780754089355,17.0062675476074,2024-12-08 12:58:44.570000
208,3107,None,,,51.0786514282227,17.0038909912109,2024-12-08 12:58:50.540000
209,3108,None,,21,51.0937843322754,17.0347652435303,2024-12-09 17:08:03.537000
210,3109,None,02116,,51.0773468017578,17.051570892334,2024-12-09 17:08:05.713000
211,3110,None,00212,10,51.1448707580566,16.8724956512451,2024-12-09 17:08:16.953000
212,3111,None,,,51.0791816711426,17.00461769104,2024-02-06 08:58:26.267000
213,3112,None,,,51.1090049743652,17.0172729492188,2024-12-08 12:58:44.527000
214,3113,None,,,53.4762344360352,18.6429138183594,2024-11-21 07:56:30.810000
215,3114,None,,,51.0788650512695,17.0064582824707,2024-12-08 12:58:50.520000
216,3115,None,01806,21,51.1256828308105,16.9825878143311,2024-12-08 12:57:46.567000
217,3116,None,,,51.0787315368652,17.00368309021,2024-12-08 12:58:25.560000
218,3117,None,02117,18,51.0840148925781,17.0489959716797,2024-12-09 17:08:11.527000
219,3118,None,02124,18,51.0772895812988,17.0394191741943,2024-12-09 17:08:14.633000
220,3119,None,,,51.0784645080566,17.0043773651123,2024-12-08 12:58:44.550000
221,3120,None,,,51.0782127380371,17.0055332183838,2024-12-08 12:58:37.523000
222,3121,None,02110,21,51.1345062255859,16.9703178405762,2024-12-09 17:08:16.807000
223,3122,None,02109,21,51.094066619873,17.0338401794434,2024-12-09 17:08:14.867000
224,3123,None,00207,2,51.101245880127,17.1092090606689,2024-12-09 17:08:04.030000
225,3124,None,,,51.0788116455078,17.0061588287354,2024-12-08 12:58:44.540000
226,3125,None,02105,18,51.124641418457,17.0107688903809,2024-12-09 17:08:16.530000
227,3126,None,,,51.0791664123535,17.0047302246094,2023-03-22 17:14:02.847000
228,3127,None,02122,,51.14306640625,16.9485816955566,2024-12-09 17:07:41.643000
